Column Name,Explanation
time,Date and Time
PriceUSD,BTC Price in USD
HashRate,Network HashRate
TxCnt,Transaction Count
TxTfrCnt,Transfer Transaction Count
TxTfrValAdjNtv,Adjusted Native Value of Transfers
TxTfrValAdjUSD,Adjusted USD Value of Transfers
RevUSD,Revenue in USD
SplyCur,Current Supply
ROI1yr,1-Year ROI
VtyDayRet30d,Volatility (30-Day)
Date,time,PriceUSD,HashRate,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,RevUSD,SplyCur,ROI1yr,VtyDayRet30d
2018-09-18,6340.34779018118,49547532.6639586,243846,572216,200653.76346473,1272214645.7751380473112397814,11374454.4183207634276509854,17274979.8302474,55.384364135427155,0.025736495897415834
2018-09-19,6383.95187580362,54432500.6730812,254819,598472,211942.45170893,1353030412.1496418207860803266,12559685.9557673849221862882,17276929.8302201,62.61795409675601,0.024982143708074014
2018-09-20,6498.60711104617,53860675.976615,256241,589011,210829.85560435,1370100398.8512661269661028395,12629783.8242969757530565701,17278854.8301928,66.81157519840737,0.024522676688571467
2018-09-21,6741.14289888954,51200543.8778614,271751,666399,264833.88767559,1785283081.2896135929027643286,12306753.2049210699750540768,17280654.83016477,86.36132631401414,0.025181613569029416
2018-09-22,6705.47605113969,55111696.535198,219158,518497,151612.1348413,1016631539.240498534822281197,13113932.5080452394499358202,17282592.330164,85.27438756232343,0.02487724210602001
2018-09-23,6703.13684950321,53333899.8727723,207166,504654,125756.86370239,842965467.1614430897527896719,12667455.9601613137747250147,17284467.330164,77.53829311244574,0.02436896766028892
2018-09-24,6576.5450032145,52622781.207802,232771,539577,153439.97929075,1009104929.097918272180115875,12266799.644835770345893755,17286317.3301367,78.86128175596106,0.024574502400951354
2018-09-25,6416.44402162478,60089527.1899902,252662,592225,267046.59417739,1713489522.7047728499953397242,13688028.3981276664936247712,17288429.8301094,63.73750694418677,0.024924460571435873
2018-09-26,6463.25040356517,49422747.2154357,244200,560370,204165.14165864,1319570434.2191450815431335688,11357980.2233484896932034868,17290167.3300821,66.146511956622,0.02458824666842485
2018-09-27,6677.90048860316,50844984.5453763,251227,596364,230422.69631075,1538739836.27881497815279197,12098096.544601835957938682,17291954.83005479,58.703368736939524,0.02439456031909331
2018-09-28,6623.12615984804,54756137.2027129,248966,604033,229455.45787714,1519712445.5859959486033898056,12936801.3077071734617873612,17293879.82997749,58.15401710168896,0.024392822523652925
2018-09-29,6584.49914757452,54045018.5377426,222847,540987,146004.55536917,961366870.3702966722486855484,12638286.8496153690989348568,17295779.82996749,58.47131433390814,0.02436327980028312
2018-09-30,6604.485028346,57956171.1950792,202606,472881,129747.01674508,856912229.56543862045603768,13556158.53241312134550938,17297817.32996749,52.36860198159654,0.024306038555112357
2018-10-01,6561.81383226184,56178374.5326535,246557,586595,204442.22157356,1341511797.4197259647787409504,13104325.7555990847037706728,17299792.32994019,49.741755126705,0.023829769536162462
2018-10-02,6508.72093863238,48711628.5504654,240379,560407,225258.2407736,1466143028.322624443937209168,11312208.5038338987333356244,17301504.82991289,48.36802684562305,0.023649637221443247
2018-10-03,6464.45684365868,51556103.2103466,243276,642030,210246.99155583,1359132603.4217339484426841044,11856134.5086278590796162552,17303317.32988559,50.10704310764042,0.023656227120420068
2018-10-04,6545.28566773816,54987108.4738221,248357,610670,202961.47750933,1328440849.8447785520113970328,12396081.2534539320697009968,17305192.32985829,55.223497721328094,0.023620431789373196
2018-10-05,6585.14957977791,48176505.2061282,241297,618265,203722.13921611,1341540759.4504236458352941301,10840961.4174948469665220776,17306817.32985829,52.45445415220177,0.018747026209792274
2018-10-06,6550.47831589714,46323562.6982002,211031,512501,138528.5626985,907428346.08892164776683229,10347522.4926023307166132822,17308379.82985829,50.036756327851485,0.016782099581414266
2018-10-07,6564.56826008182,52623567.2251554,227911,530473,105854.13326452,694886683.4267391613189030264,11739946.4499859797399731614,17310154.82985759,47.88874338453114,0.016613490568963177
2018-10-08,6604.68527410871,50029447.7140562,248404,569338,195633.46271988,1292097450.3488867367793981548,11257698.5803253387922678733,17311842.32985759,43.557027045412326,0.015187247980289476
2018-10-09,6590.42862215079,48176505.2061282,227800,535461,209721.85893409,1382156941.8098971066326514311,10815939.7079057636622929955,17313467.32983029,37.94622321780444,0.015135523814184086
2018-10-10,6529.10243600234,53364744.2283266,248451,589306,219914.76205447,1435846008.6427150422321274598,11856181.8718693405534174572,17315267.32979299,37.7134599580749,0.015229984908093894
2018-10-11,6159.25164260666,58923571.7521107,262974,615835,296810.14656436,1828128382.7688578321938546376,12355704.4717877068181682838,17317254.82976569,27.91887237412273,0.018710070773081955
